36.9437 	EXP 	Device response: <KeyPress from None: t=36.829301166988444, value=right, duration=0.10861216700868681>
37.3309 	INFO 	Keyboard events cleared
37.3308 	EXP 	fixation: autoDraw = False
37.3308 	EXP 	grating: autoDraw = True
37.6261 	EXP 	grating: autoDraw = False
37.7816 	EXP 	Device response: <KeyPress from None: t=37.77824374998454, value=left, duration=None>
37.7855 	DATA 	Keypress: left
37.7927 	EXP 	fixation: autoDraw = False
37.7927 	EXP 	grating: autoDraw = False
37.7927 	EXP 	grating: ori = np.float64(3.0)
37.7927 	EXP 	fixation: autoDraw = True
37.8937 	EXP 	Device response: <KeyPress from None: t=37.77824374998454, value=left, duration=0.10421266703633592>
38.2806 	INFO 	Keyboard events cleared
38.2805 	EXP 	fixation: autoDraw = False
38.2805 	EXP 	grating: autoDraw = True
38.5764 	EXP 	grating: autoDraw = False
38.7608 	EXP 	Device response: <KeyPress from None: t=38.757444375019986, value=right, duration=None>
38.7656 	EXP 	fixation: autoDraw = False
38.7656 	EXP 	grating: autoDraw = False
38.7656 	EXP 	grating: ori = np.float64(-2.5)
38.7656 	EXP 	fixation: autoDraw = True
38.7691 	DATA 	Keypress: right
38.8604 	EXP 	Device response: <KeyPress from None: t=38.757444375019986, value=right, duration=0.09655241697328165>
39.2596 	INFO 	Keyboard events cleared
39.2595 	EXP 	grating: autoDraw = True
39.2643 	EXP 	fixation: autoDraw = False
39.5471 	EXP 	grating: autoDraw = False
39.7311 	EXP 	Device response: <KeyPress from None: t=39.72829887497937, value=left, duration=None>
39.7343 	DATA 	Keypress: left
39.7428 	EXP 	fixation: autoDraw = False
39.7428 	EXP 	grating: autoDraw = False
39.7428 	EXP 	grating: ori = np.float64(2.5)
39.7428 	EXP 	fixation: autoDraw = True
39.8436 	EXP 	Device response: <KeyPress from None: t=39.72829887497937, value=left, duration=0.10852387500926852>
40.2311 	INFO 	Keyboard events cleared
40.2310 	EXP 	fixation: autoDraw = False
40.2310 	EXP 	grating: autoDraw = True
40.5263 	EXP 	grating: autoDraw = False
40.8940 	EXP 	Device response: <KeyPress from None: t=40.887589666992426, value=right, duration=None>
40.8981 	DATA 	Keypress: right
40.9014 	EXP 	fixation: autoDraw = False
40.9014 	EXP 	grating: autoDraw = False
40.9014 	EXP 	grating: ori = np.float64(-2.5)
40.9014 	EXP 	fixation: autoDraw = True
41.0105 	EXP 	Device response: <KeyPress from None: t=40.887589666992426, value=right, duration=0.11633145803352818>
41.3930 	INFO 	Keyboard events cleared
41.3929 	EXP 	grating: autoDraw = True
41.3978 	EXP 	fixation: autoDraw = False
41.6800 	EXP 	grating: autoDraw = False
41.9106 	EXP 	Device response: <KeyPress from None: t=41.909472208993975, value=left, duration=None>
41.9139 	DATA 	Keypress: left
41.9170 	EXP 	fixation: autoDraw = False
41.9170 	EXP 	grating: autoDraw = False
41.9170 	EXP 	grating: ori = np.float64(2.0)
41.9170 	EXP 	fixation: autoDraw = True
42.0442 	EXP 	Device response: <KeyPress from None: t=41.909472208993975, value=left, duration=0.13240012503229082>
42.4097 	INFO 	Keyboard events cleared
42.4096 	EXP 	grating: autoDraw = True
42.4135 	EXP 	fixation: autoDraw = False
42.6966 	EXP 	grating: autoDraw = False
42.9643 	EXP 	Device response: <KeyPress from None: t=42.96127816702938, value=right, duration=None>
42.9678 	DATA 	Keypress: right
42.9763 	EXP 	fixation: autoDraw = False
42.9763 	EXP 	grating: autoDraw = False
42.9763 	EXP 	grating: ori = np.float64(-2.0)
42.9763 	EXP 	fixation: autoDraw = True
43.0809 	EXP 	Device response: <KeyPress from None: t=42.96127816702938, value=right, duration=0.11633341695414856>
43.4638 	INFO 	Keyboard events cleared
43.4637 	EXP 	fixation: autoDraw = False
43.4637 	EXP 	grating: autoDraw = True
43.7597 	EXP 	grating: autoDraw = False
43.8941 	EXP 	Device response: <KeyPress from None: t=43.88554666703567, value=left, duration=None>
43.8983 	DATA 	Keypress: left
43.9016 	EXP 	fixation: autoDraw = False
43.9016 	EXP 	grating: autoDraw = False
43.9016 	EXP 	grating: ori = np.float64(-2.0)
43.9016 	EXP 	fixation: autoDraw = True
43.9772 	EXP 	Device response: <KeyPress from None: t=43.88554666703567, value=left, duration=0.08005129196681082>
44.3932 	INFO 	Keyboard events cleared
44.3930 	EXP 	grating: autoDraw = True
44.3977 	EXP 	fixation: autoDraw = False
44.6802 	EXP 	grating: autoDraw = False
44.9107 	EXP 	Device response: <KeyPress from None: t=44.90265275002457, value=left, duration=None>
44.9150 	DATA 	Keypress: left
44.9182 	EXP 	fixation: autoDraw = False
44.9182 	EXP 	grating: autoDraw = False
44.9182 	EXP 	grating: ori = np.float64(-1.5)
44.9182 	EXP 	fixation: autoDraw = True
44.9985 	EXP 	Device response: <KeyPress from None: t=44.90265275002457, value=left, duration=0.09193612495437264>
45.4098 	INFO 	Keyboard events cleared
45.4097 	EXP 	grating: autoDraw = True
45.4136 	EXP 	fixation: autoDraw = False
45.6970 	EXP 	grating: autoDraw = False
46.0108 	EXP 	Device response: <KeyPress from None: t=46.00564712501364, value=left, duration=None>
46.0147 	DATA 	Keypress: left
46.0181 	EXP 	fixation: autoDraw = False
46.0181 	EXP 	grating: autoDraw = False
46.0181 	EXP 	grating: ori = np.float64(1.5)
46.0181 	EXP 	fixation: autoDraw = True
46.1274 	EXP 	Device response: <KeyPress from None: t=46.00564712501364, value=left, duration=0.11652345897164196>
46.4977 	INFO 	Keyboard events cleared
46.4976 	EXP 	grating: autoDraw = True
46.5146 	EXP 	fixation: autoDraw = False
46.7931 	EXP 	grating: autoDraw = False
47.2608 	EXP 	Device response: <KeyPress from None: t=47.252571624994744, value=right, duration=None>
47.2647 	DATA 	Keypress: right
47.2678 	EXP 	fixation: autoDraw = False
47.2678 	EXP 	grating: autoDraw = False
47.2678 	EXP 	grating: ori = np.float64(1.5)
47.2678 	EXP 	fixation: autoDraw = True
47.3776 	EXP 	Device response: <KeyPress from None: t=47.252571624994744, value=right, duration=0.12060399999609217>
47.7599 	INFO 	Keyboard events cleared
47.7598 	EXP 	grating: autoDraw = True
47.7635 	EXP 	fixation: autoDraw = False
48.0469 	EXP 	grating: autoDraw = False
48.2775 	EXP 	Device response: <KeyPress from None: t=48.265406834019814, value=right, duration=None>
48.2815 	DATA 	Keypress: right
48.2848 	EXP 	fixation: autoDraw = False
48.2848 	EXP 	grating: autoDraw = False
48.2848 	EXP 	grating: ori = np.float64(1.0)
48.2848 	EXP 	fixation: autoDraw = True
