delay,freq,condtion,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,141,13,8,space,0.7550220000011905,None,845,1,[2.9289158749998023],[2.928920874999676],8,13,141,9,1795.8273469169999,,1795.8133477079991,1795.8273469169999,1796.8109765000008,1796.8109765000008,1796.817619083,1797.568927708,space,0.7550220000011905,None,1797.570340708,1798.2780715416668,1798.5850816670008,1798.5665718750006,1798.5686473749993,1798.5850816670008,1798.5850816670008,1798.5850816670008,1801.5143927499994,845,1,[2.9289158749998023],[2.928920874999676],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,142,14,8,space,0.19702450000113458,None,307,1,[1.4764959999993152],[1.4765016660003312],8,14,142,12,1801.5195531669997,,1801.5145985420004,1801.5195531669997,1802.5111258329998,1802.5111258329998,1802.5111258329998,1802.7130227079997,space,0.19702450000113458,None,1802.7143684999992,1803.4182197916673,1803.7241131669998,1803.7063157079992,1803.7080796249993,1803.7241131669998,1803.7241131669998,1803.7241131669998,1805.2010653750003,307,1,[1.4764959999993152],[1.4765016660003312],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,143,15,8,space,0.0931326669997361,None,56,1,[1.0370434169999498],[1.0370483750011772],8,15,143,6,1805.2108970419995,,1805.201264583,1805.2108970419995,1806.1949433749996,1806.1949433749996,1806.2019123329992,1806.2963787080007,space,0.0931326669997361,None,1806.2977515420007,1807.0006899996663,1807.3076321249991,1807.2904523750003,1807.2926132079992,1807.3076321249991,1807.3076321249991,1807.3076321249991,1808.345078208,56,1,[1.0370434169999498],[1.0370483750011772],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,144,0,9,space,2.4058408749988303,None,145,1,[5.322034249998978],[5.322039082999254],9,0,144,3,1808.3500692920006,,1808.3453019999997,1808.3500692920006,1809.3333163749994,1809.3333163749994,1809.3447135829992,1811.7465619579998,space,2.4058408749988303,None,1811.7479557080005,1812.4516380416665,1812.7662447500006,1812.750259458,1812.7518430420005,1812.7662447500006,1812.7662447500006,1812.7662447500006,1818.0887074170005,145,1,[5.322034249998978],[5.322039082999254],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,145,1,9,space,9.062629874999402,None,646,1,[2.6713075829993613],[2.6713125409987697],9,1,145,11,1818.0943556250004,,1818.0889097079998,1818.0943556250004,1819.0862481250006,1819.0862481250006,1819.0862481250006,1828.153054167,space,9.062629874999402,None,1828.154234042,1828.5622949166666,1828.8673159579994,1828.8504869999997,1828.8524816669997,1828.8673159579994,1828.8673159579994,1828.8673159579994,1831.5390127080009,646,1,[2.6713075829993613],[2.6713125409987697],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,146,2,9,space,0.032770957999673556,None,358,1,[3.04632708400095],[3.0463323340009083],9,2,146,8,1831.5447648329991,,1831.5392157919996,1831.5447648329991,1832.5352249169991,1832.5352249169991,1832.5352249169991,1832.5696681669997,space,0.032770957999673556,None,1832.5710193329996,1832.9790219996669,1833.286031042,1833.267460125,1833.2694970419998,1833.286031042,1833.286031042,1833.286031042,1836.3327627079998,358,1,[3.04632708400095],[3.0463323340009083],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,147,3,9,space,0.19578725000064878,None,909,1,[1.2479798330004996],[1.2479847499998868],9,3,147,4,1836.3379662499992,,1836.3329609579996,1836.3379662499992,1837.3292537079997,1837.3292537079997,1837.3363645000009,1837.530840042,space,0.19578725000064878,None,1837.5322080000005,1837.6351681666658,1837.9411033329998,1837.9237905829996,1837.9255224999997,1837.9411033329998,1837.9411033329998,1837.9411033329998,1839.1894976250005,909,1,[1.2479798330004996],[1.2479847499998868],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,148,4,9,space,1.3995518330011691,None,561,1,[2.9133603749996837],[2.9133656670001074],9,4,148,5,1839.1949954579995,,1839.1897007919997,1839.1949954579995,1840.1836026250003,1840.1836026250003,1840.1836026250003,1841.5873840420008,space,1.3995518330011691,None,1841.5887755830008,1841.9959803336662,1842.3008611250007,1842.2851345830004,1842.2866668330007,1842.3008611250007,1842.3008611250007,1842.3008611250007,1845.2146265829997,561,1,[2.9133603749996837],[2.9133656670001074],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,149,5,9,space,0.37945241700072074,None,209,1,[6.922872708000796],[6.922878166000373],9,5,149,7,1845.228809833001,,1845.2148216250007,1845.228809833001,1846.2126979580007,1846.2126979580007,1846.2191606670003,1846.5977234170005,space,0.37945241700072074,None,1846.5992872499992,1846.7021536666673,1847.0074236250002,1846.9905951250003,1846.992382167,1847.0074236250002,1847.0074236250002,1847.0074236250002,1853.9307566250009,209,1,[6.922872708000796],[6.922878166000373],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,150,6,9,space,6.013634375000038,None,740,1,[2.9824662909995823],[2.9824714999995194],9,6,150,15,1853.9458935000002,,1853.930963625,1853.9458935000002,1854.9292194169993,1854.9292194169993,1854.9352976669998,1860.948096958,space,6.013634375000038,None,1860.949792292,1861.6526742496665,1861.9580451250004,1861.9413436670002,1861.9430997500003,1861.9580451250004,1861.9580451250004,1861.9580451250004,1864.9409031670002,740,1,[2.9824662909995823],[2.9824714999995194],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,151,7,9,space,2.4507918750005047,None,117,1,[2.2924637500000244],[2.2924689999999828],9,7,151,9,1864.9471360419993,,1864.941104333,1864.9471360419993,1865.937031292,1865.937031292,1865.937031292,1868.3984826249998,space,2.4507918750005047,None,1868.399833167001,1869.102928874667,1869.4097926249997,1869.3946909999995,1869.3960391670007,1869.4097926249997,1869.4097926249997,1869.4097926249997,1871.7026537919992,117,1,[2.2924637500000244],[2.2924689999999828],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,152,8,9,space,0.05222233400127152,None,279,1,[6.678705625001385],[6.678710916999989],9,8,152,1,1871.7131062919998,,1871.702864500001,1871.7131062919998,1872.696576542001,1872.696576542001,1872.703557500001,1872.75405675,space,0.05222233400127152,None,1872.7554420420001,1873.1635455416674,1873.4699619999992,1873.4520344579996,1873.4544165829993,1873.4699619999992,1873.4699619999992,1873.4699619999992,1880.1490722500002,279,1,[6.678705625001385],[6.678710916999989],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,153,9,9,space,1.05391950000012,None,550,1,[2.2147554160001164],[2.214760832999673],9,9,153,2,1880.1632502920002,,1880.1492752920003,1880.1632502920002,1881.1470358330007,1881.1470358330007,1881.153489667,1882.2048789170003,space,1.05391950000012,None,1882.2062354579994,1882.6138175416675,1882.920067000001,1882.9025531250008,1882.9044737500008,1882.920067000001,1882.920067000001,1882.920067000001,1885.135221167,550,1,[2.2147554160001164],[2.214760832999673],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,154,10,9,space,0.7765447909987415,None,387,1,[2.740802333000829],[2.7408074159993703],9,10,154,14,1885.1465970000008,,1885.1354209580004,1885.1465970000008,1886.1304641669994,1886.1304641669994,1886.1365661250002,1886.915544292,space,0.7765447909987415,None,1886.9168784169997,1887.3200848336676,1887.6263942919995,1887.608637583,1887.610735667,1887.6263942919995,1887.6263942919995,1887.6263942919995,1890.3675947499996,387,1,[2.740802333000829],[2.7408074159993703],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,155,11,9,space,0.23432766600126342,None,292,1,[3.341597874999934],[3.3416030000007595],9,11,155,0,1890.3727892499992,,1890.3678080829995,1890.3727892499992,1891.3638429999992,1891.3638429999992,1891.3689934579997,1891.6050589580009,space,0.23432766600126342,None,1891.6064127499994,1891.7059758336675,1892.0223037079995,1892.0024859170007,1892.0043220829994,1892.0223037079995,1892.0223037079995,1892.0223037079995,1895.3643189579998,292,1,[3.341597874999934],[3.3416030000007595],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,156,12,9,space,0.8402494169986312,None,433,1,[2.126138292000178],[2.126143958999819],9,12,156,6,1895.3702923750006,,1895.3645594169993,1895.3702923750006,1896.3560118749992,1896.3560118749992,1896.3634769170003,1897.199158542,space,0.8402494169986312,None,1897.2005575830008,1897.9036249996664,1898.2105579170002,1898.1923539170002,1898.1944124170004,1898.2105579170002,1898.2105579170002,1898.2105579170002,1900.3370957080006,433,1,[2.126138292000178],[2.126143958999819],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,157,13,9,space,0.2203994170013175,None,233,1,[4.403764624999894],[4.403769792001185],9,13,157,13,1900.3473477499992,,1900.3373124169993,1900.3473477499992,1901.3308576670006,1901.3308576670006,1901.3369982500008,1901.5556858750006,space,0.2203994170013175,None,1901.5570385829997,1901.664320541666,1901.9715271250006,1901.9528262500007,1901.9551021250008,1901.9715271250006,1901.9715271250006,1901.9715271250006,1906.3756782500004,233,1,[4.403764624999894],[4.403769792001185],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,158,14,9,space,0.014473375000306987,None,112,1,[5.230433415999869],[5.230438665999827],9,14,158,10,1906.3807887919993,,1906.3758771249995,1906.3807887919993,1907.3708483329992,1907.3708483329992,1907.3708483329992,1907.3889169169997,space,0.014473375000306987,None,1907.3903016250006,1907.4978693336673,1907.8051450420007,1907.7863990829992,1907.7887394169993,1907.8051450420007,1907.8051450420007,1907.8051450420007,1913.0359986250005,112,1,[5.230433415999869],[5.230438665999827],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,159,15,9,space,0.9578942919997644,None,814,1,[5.386241250000239],[5.386246291000134],9,15,159,12,1913.0476293329993,,1913.0362065829995,1913.0476293329993,1914.0314471670008,1914.0314471670008,1914.0378381669998,1915.0000615000008,space,0.9578942919997644,None,1915.0015931670005,1915.7042902916676,1916.0118667080005,1915.993107917,1915.9948923329994,1916.0118667080005,1916.0118667080005,1916.0118667080005,1921.3985306670002,814,1,[5.386241250000239],[5.386246291000134],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,160,0,10,space,0.25412833299924387,None,659,1,[2.78302020800038],[2.7830257499990694],10,0,160,9,1921.4034846249997,,1921.3987280000001,1921.4034846249997,1922.3883742079997,1922.3883742079997,1922.3982290830008,1922.6498582500008,space,0.25412833299924387,None,1922.6512523330002,1923.3545199586663,1923.6587469580008,1923.642703083,1923.6444699580006,1923.6587469580008,1923.6587469580008,1923.6587469580008,1926.4421547500006,659,1,[2.78302020800038],[2.7830257499990694],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,161,1,10,space,11.26956758400047,None,980,1,[2.7609193330008566],[2.760924583000815],10,1,161,0,1926.4476251249998,,1926.442356083,1926.4476251249998,1927.4393219169997,1927.4393219169997,1927.4393219169997,1938.7170867919995,space,11.26956758400047,None,1938.7183645000005,1938.8211169586668,1939.1266597079994,1939.1105767499994,1939.1121254579994,1939.1266597079994,1939.1266597079994,1939.1266597079994,1941.8879748750005,980,1,[2.7609193330008566],[2.760924583000815],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,162,2,10,space,0.050171958000646555,None,147,1,[2.540866666999136],[2.5408722499996657],10,2,162,3,1941.8984356670007,,1941.8881742920003,1941.8984356670007,1942.8822006249993,1942.8822006249993,1942.8884751669993,1942.9341813329993,space,0.050171958000646555,None,1942.9356710419997,1943.6384327496673,1943.9444958330005,1943.9279161249997,1943.9300230829995,1943.9444958330005,1943.9444958330005,1943.9444958330005,1946.4857615420005,147,1,[2.540866666999136],[2.5408722499996657],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,163,3,10,space,0.9134272500014049,None,709,1,[2.2570249589989544],[2.25703008399978],10,3,163,8,1946.4909567079994,,1946.4859623329994,1946.4909567079994,1947.4820411670007,1947.4820411670007,1947.48871125,1948.4007684579992,space,0.9134272500014049,None,1948.4021400830006,1948.8052675836664,1949.1133759580007,1949.0947090419995,1949.0968968750003,1949.1133759580007,1949.1133759580007,1949.1133759580007,1951.3708048749995,709,1,[2.2570249589989544],[2.25703008399978],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,164,4,10,space,0.37554445800014946,None,256,1,[2.3979952499994397],[2.3980010409995884],10,4,164,13,1951.3818455420005,,1951.3710043749998,1951.3818455420005,1952.3658975420003,1952.3658975420003,1952.3730705830003,1952.7506934579997,space,0.37554445800014946,None,1952.7519651250004,1952.8551624166669,1953.160758,1953.1438197499992,1953.1456249580006,1953.160758,1953.160758,1953.160758,1955.5591535830008,256,1,[2.3979952499994397],[2.3980010409995884],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,165,5,10,space,0.5959715000008146,None,638,1,[4.405485082999803],[4.405491292000079],10,5,165,10,1955.5651479579992,,1955.5593517079997,1955.5651479579992,1956.5595061669992,1956.5595061669992,1956.5595061669992,1957.1568210829992,space,0.5959715000008146,None,1957.158199292,1957.266067333667,1957.5711050419995,1957.5545838750004,1957.5576182500008,1957.5711050419995,1957.5711050419995,1957.5711050419995,1961.9769816669996,638,1,[4.405485082999803],[4.405491292000079],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,166,6,10,space,0.4656875829987257,None,418,1,[1.813049124999452],[1.8130545409985643],10,6,166,4,1961.9831731670001,,1961.977184417001,1961.9831731670001,1962.9727746249991,1962.9727746249991,1962.9727746249991,1963.4411517080007,space,0.4656875829987257,None,1963.4425322499992,1963.549436874666,1963.8558873750007,1963.8378912919998,1963.8398916250007,1963.8558873750007,1963.8558873750007,1963.8558873750007,1965.6693282079996,418,1,[1.813049124999452],[1.8130545409985643],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,167,7,10,space,0.45008249999955297,None,944,1,[1.095608290999735],[1.095613666000645],10,7,167,12,1965.6748475000004,,1965.669528292001,1965.6748475000004,1966.6664834999992,1966.6664834999992,1966.676365667001,1967.1263805830004,space,0.45008249999955297,None,1967.1269069169994,1967.8329332916676,1968.1405569170001,1968.1214393329992,1968.1238009579993,1968.1405569170001,1968.1405569170001,1968.1405569170001,1969.2365597919998,944,1,[1.095608290999735],[1.095613666000645],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,168,8,10,space,0.044773666999390116,None,218,1,[1.2069450830003916],[1.2069501250007306],10,8,168,1,1969.2418631670007,,1969.2367593750005,1969.2418631670007,1970.2329275419997,1970.2329275419997,1970.2393136249993,1970.2845995419993,space,0.044773666999390116,None,1970.2861982499999,1970.689104041667,1970.995858958,1970.9777288749992,1970.979481667,1970.995858958,1970.995858958,1970.995858958,1972.203201667,218,1,[1.2069450830003916],[1.2069501250007306],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,169,9,10,space,0.25484883399985847,None,635,1,[1.7883252080009697],[1.788330417000907],10,9,169,2,1972.2083302499996,,1972.2034033750006,1972.2083302499996,1973.1997891669998,1973.1997891669998,1973.2070375420008,1973.4575907500002,space,0.25484883399985847,None,1973.458966708,1973.8665572916673,1974.1730982919998,1974.1547247920007,1974.1580013330004,1974.1730982919998,1974.1730982919998,1974.1730982919998,1975.9618397079994,635,1,[1.7883252080009697],[1.788330417000907],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,170,10,10,space,0.029810124999130494,None,358,1,[3.8155534580000676],[3.815558874999624],10,10,170,7,1975.9685677079997,,1975.9620550830005,1975.9685677079997,1976.9568319169994,1976.9568319169994,1976.9665258749992,1976.9905395829992,space,0.029810124999130494,None,1976.99171475,1977.1003288746672,1977.404991292,1977.3882432080009,1977.3901250830004,1977.404991292,1977.404991292,1977.404991292,1981.2209411250005,358,1,[3.8155534580000676],[3.815558874999624],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,171,11,10,space,30.873137500000666,None,980,1,[4.487277791999077],[4.487282832998972],10,11,171,14,1981.2326869579992,,1981.2211399169992,1981.2326869579992,1982.2166550000002,1982.2166550000002,1982.2241627919993,2013.093176417,space,30.873137500000666,None,2013.0945690829994,2013.5012085836663,2013.8079919579995,2013.7895714170008,2013.791809417,2013.8079919579995,2013.8079919579995,2013.8079919579995,2018.2956605830004,980,1,[4.487277791999077],[4.487282832998972],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
